country_name,country_code,wb_region,feature_year,target_year,actual_gdp_next_year,pred_ols,pred_ridge,pred_elastic_net,pred_random_forest,pred_xgboost,spec,split
Comoros,COM,Sub-Saharan Africa ,2020,2021,1554.9729,1620.6746,1624.478137819733,1624.0310008690874,1662.6264393199704,1679.3718,Model 1,test
Comoros,COM,Sub-Saharan Africa ,2021,2022,1465.4796,1655.5929,1658.7468436375614,1658.328203606465,1650.4108328976615,1634.7338,Model 1,test
Comoros,COM,Sub-Saharan Africa ,2022,2023,1560.2738,1567.042,1571.5062154668117,1571.044153886398,1605.2713059599714,1621.2637,Model 1,test
Cabo Verde,CPV,Sub-Saharan Africa ,2018,2019,4380.7812,4588.4359,4622.882470597518,4619.711642852357,4744.764231534804,4641.783,Model 1,test
Cabo Verde,CPV,Sub-Saharan Africa ,2019,2020,3539.2266,4685.1557,4722.133701862203,4718.7924695898655,4916.216598055544,4671.0923,Model 1,test
Cabo Verde,CPV,Sub-Saharan Africa ,2020,2021,3971.4441,3786.6514,3813.574369148841,3811.1071143600425,3851.506768142565,3946.8574,Model 1,test
Cabo Verde,CPV,Sub-Saharan Africa ,2021,2022,4323.3136,4245.2857,4276.436992333018,4273.575368499911,4138.989846237111,4167.289,Model 1,test
Cabo Verde,CPV,Sub-Saharan Africa ,2022,2023,4794.9012,4630.0341,4668.066268259822,4664.696503131608,4862.991897241939,4522.4497,Model 1,test
Costa Rica,CRI,Latin America & Caribbean ,2018,2019,12884.686,13277.3428,13362.66704978741,13355.989167877358,13248.945348119449,14217.775,Model 1,test
Costa Rica,CRI,Latin America & Caribbean ,2019,2020,12394.0494,13588.0379,13676.631357108809,13669.712239035478,13858.725841205582,15454.34,Model 1,test
Costa Rica,CRI,Latin America & Caribbean ,2020,2021,12838.1185,13062.6976,13143.433864873588,13137.072798103687,13002.339198834774,13933.381,Model 1,test
Costa Rica,CRI,Latin America & Caribbean ,2021,2022,13625.9008,13465.7372,13532.65015870786,13526.914278043854,13872.491818681516,14729.852,Model 1,test
Costa Rica,CRI,Latin America & Caribbean ,2022,2023,16942.0268,14318.5922,14400.738609623331,14393.986661151934,14774.655696782453,15792.806,Model 1,test
Cyprus,CYP,Europe & Central Asia,2018,2019,29227.1738,30360.4238,30599.810469871383,30575.568137258673,30132.573727057716,29598.186,Model 1,test
Cyprus,CYP,Europe & Central Asia,2019,2020,28130.3418,30461.289,30698.65889617999,30674.51339450335,30050.264402757333,29598.186,Model 1,test
Cyprus,CYP,Europe & Central Asia,2020,2021,32937.8398,29324.5863,29549.90662903801,29526.973065237387,27442.5005904804,29186.81,Model 1,test
Cyprus,CYP,Europe & Central Asia,2021,2022,33231.043,34169.7238,34407.74669257733,34381.85503603322,35695.23958512322,34698.062,Model 1,test
Cyprus,CYP,Europe & Central Asia,2022,2023,36623.6914,34455.3495,34691.106563232686,34665.23245656266,36861.79135402852,34616.723,Model 1,test
Czechia,CZE,Europe & Central Asia,2018,2019,24062.719,24582.7898,24673.62179619369,24665.246215035804,24836.64739740418,24366.941,Model 1,test
Czechia,CZE,Europe & Central Asia,2019,2020,23472.8915,24957.1272,25052.039790726776,25043.369952826364,26321.865850806935,24767.643,Model 1,test
Czechia,CZE,Europe & Central Asia,2020,2021,27696.462,24298.2345,24374.848058215317,24367.299461005103,23501.327502857377,24288.152,Model 1,test
Czechia,CZE,Europe & Central Asia,2021,2022,28282.2237,28504.0062,28567.48928972403,28559.52465801845,26954.86360659382,27410.602,Model 1,test
Czechia,CZE,Europe & Central Asia,2022,2023,31761.5944,29214.9485,29312.564480610305,29302.681286237766,30734.01584834314,28690.992,Model 1,test
Germany,DEU,Europe & Central Asia,2018,2019,47656.1997,50037.2952,50094.2664934689,50091.00981704473,45158.07553161305,48040.625,Model 1,test
Germany,DEU,Europe & Central Asia,2019,2020,47394.8735,48821.9814,48892.78013973872,48888.937714822714,44947.690494668874,47159.582,Model 1,test
Germany,DEU,Europe & Central Asia,2020,2021,52349.246,48529.949,48592.36734268107,48588.9930506636,46305.19151416017,47159.582,Model 1,test
Germany,DEU,Europe & Central Asia,2021,2022,50506.518,53460.8777,53512.02526556107,53508.73342995645,52509.16708113692,50687.715,Model 1,test
Germany,DEU,Europe & Central Asia,2022,2023,54776.7668,51594.0794,51639.963206633736,51637.140147104416,47308.47083026877,48204.926,Model 1,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,2837.169,2852.0897,2851.863970177827,2851.3687801012497,2903.122516390345,2869.013,Model 1,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,2844.8881,2976.3535,2976.4161426885316,2975.8765330811034,2968.8800058532943,3115.4456,Model 1,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,3025.9113,2982.8956,2982.518894088833,2982.004924957355,2950.965329037199,2999.1821,Model 1,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,3133.2578,3165.7535,3164.186803623768,3163.6888287045413,3223.580612579802,3250.5186,Model 1,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,3381.2978,3289.325,3291.292703368972,3290.5808486770693,3495.2314914153753,3344.2441,Model 1,test
Denmark,DNK,Europe & Central Asia,2018,2019,59404.2663,62719.1122,62988.69464369952,62955.84694793829,58769.44515757857,61057.848,Model 1,test
Denmark,DNK,Europe & Central Asia,2019,2020,60985.4886,60868.0828,61153.25028675596,61120.334997369486,61327.435631558714,60734.777,Model 1,test
Denmark,DNK,Europe & Central Asia,2020,2021,69340.7335,62477.3073,62773.64359889219,62739.53107974273,60284.95830879977,61648.16,Model 1,test
Denmark,DNK,Europe & Central Asia,2021,2022,67781.0941,70815.3044,71126.7610501867,71088.5613153113,67277.10117427107,70013.65,Model 1,test
Denmark,DNK,Europe & Central Asia,2022,2023,68043.5467,69237.0724,69538.63166923872,69501.64283833386,68149.15911994112,70031.81,Model 1,test
Dominican Republic,DOM,Latin America & Caribbean ,2018,2019,8183.0162,8250.4229,8264.262290936334,8263.18840603669,8487.253749973139,7796.168,Model 1,test
Dominican Republic,DOM,Latin America & Caribbean ,2019,2020,7135.2227,8548.4955,8559.627038630766,8558.661335390974,8444.302966432884,8270.882,Model 1,test
Dominican Republic,DOM,Latin America & Caribbean ,2020,2021,8527.0755,7466.1075,7474.919963875465,7474.227907017064,6465.105283822382,7045.871,Model 1,test
Dominican Republic,DOM,Latin America & Caribbean ,2021,2022,10104.2449,8870.7398,8873.26636914132,8872.720935794803,9440.379497815422,8853.775,Model 1,test
Dominican Republic,DOM,Latin America & Caribbean ,2022,2023,10630.4317,10537.6019,10555.29810505548,10553.724089981642,10725.390655108911,10153.333,Model 1,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,4468.4534,4857.1926,4867.463775781749,4867.647641229496,4749.729131297602,4785.7964,Model 1,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,3743.542,4745.4524,4755.966007851525,4756.14027118275,4632.407273326587,4813.576,Model 1,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,4160.5593,3966.4491,3969.6888088667943,3970.1965087527233,4317.784810599162,4184.565,Model 1,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,4960.3033,4419.6042,4428.271546357947,4428.537120835085,4662.298976874224,4505.768,Model 1,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,5370.4772,5261.8216,5273.878728533763,5274.0259777619685,5458.4831307319855,5342.247,Model 1,test
Ecuador,ECU,Latin America & Caribbean ,2018,2019,6205.0577,6683.0819,6709.54181051247,6708.326039297987,6735.219114213954,6753.3364,Model 1,test
Ecuador,ECU,Latin America & Caribbean ,2019,2020,5463.6452,6580.8391,6607.085101232032,6605.899057662848,6664.277623633552,6418.864,Model 1,test
Ecuador,ECU,Latin America & Caribbean ,2020,2021,6061.3235,5735.2437,5738.474230558328,5738.543354079114,5872.719703367549,5835.542,Model 1,test
Ecuador,ECU,Latin America & Caribbean ,2021,2022,6515.5853,6360.5012,6366.196749390829,6366.106247290376,6647.071949518942,5254.36,Model 1,test
Ecuador,ECU,Latin America & Caribbean ,2022,2023,6737.8475,6891.0185,6914.374674704238,6913.336673804143,7335.888338546429,6037.9,Model 1,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,2962.9889,2636.422,2633.1724825469755,2634.1269023086893,2488.001391892464,2743.4255,Model 1,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,3511.1138,3134.3059,3130.0103061210316,3131.121409163254,3138.1441665640946,3240.793,Model 1,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,3827.3542,3688.2871,3678.593742806628,3680.0894041886454,3705.498998704872,3601.446,Model 1,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,4233.3078,4005.3193,3991.953489536123,3993.6986805512256,3781.0430321027466,4068.8406,Model 1,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,3456.7897,4442.8587,4433.3882938971,4435.011371878002,4633.283762653659,4478.15,Model 1,test
Spain,ESP,Europe & Central Asia,2018,2019,29786.5246,31832.4874,31971.478372276968,31963.56709054029,30612.405503604095,31089.799,Model 1,test
Spain,ESP,Europe & Central Asia,2019,2020,27233.9426,31030.876,31175.912332757613,31167.8010080034,29734.902757519045,29698.816,Model 1,test
Spain,ESP,Europe & Central Asia,2020,2021,30799.4776,28313.0058,28418.146589656415,28412.424839148873,28302.930074865755,28255.986,Model 1,test
Spain,ESP,Europe & Central Asia,2021,2022,30319.4987,32012.7105,32146.011092503337,32138.421436296187,30933.503474381876,31089.799,Model 1,test
Spain,ESP,Europe & Central Asia,2022,2023,33493.2225,31520.2477,31651.039263938103,31643.66007199105,30468.945772145027,31449.406,Model 1,test
Estonia,EST,Europe & Central Asia,2018,2019,24021.2501,24529.534,24674.04954229931,24657.633415034277,24617.51478083595,24668.19,Model 1,test
Estonia,EST,Europe & Central Asia,2019,2020,23933.9939,24963.8662,25117.041236499095,25099.981692284797,25470.69631850234,24760.629,Model 1,test
Estonia,EST,Europe & Central Asia,2020,2021,27951.1659,24871.8589,25023.674654973904,25006.733547065058,25516.40335968346,24760.629,Model 1,test
Estonia,EST,Europe & Central Asia,2021,2022,28340.3827,28837.6913,28973.905861179133,28955.9493426516,29278.005695828782,28812.957,Model 1,test
Estonia,EST,Europe & Central Asia,2022,2023,30264.0065,29294.5233,29449.813755037503,29430.68101992253,29969.77476780279,28880.879,Model 1,test
Ethiopia,ETH,Sub-Saharan Africa ,2018,2019,793.4732,793.4203,790.8055600511616,791.2724898266821,792.302286467742,778.7381,Model 1,test
Ethiopia,ETH,Sub-Saharan Africa ,2019,2020,829.791,850.8374,848.1896192733585,848.6790214064106,873.0953861053714,858.77136,Model 1,test
Ethiopia,ETH,Sub-Saharan Africa ,2020,2021,893.0098,889.4186,886.6946789521176,887.2027394812508,900.2792404260402,917.4067,Model 1,test
Ethiopia,ETH,Sub-Saharan Africa ,2021,2022,982.1032,954.2094,950.7289853475066,951.2989391708732,997.5674221692487,952.1592,Model 1,test
Ethiopia,ETH,Sub-Saharan Africa ,2022,2023,1055.8109,1051.3255,1048.4176475549427,1048.9911797603745,1061.5980475422332,1025.9164,Model 1,test
Finland,FIN,Europe & Central Asia,2018,2019,48358.1808,51105.0408,51372.46703544034,51343.93991549436,47966.025320806744,50842.688,Model 1,test
Finland,FIN,Europe & Central Asia,2019,2020,48828.6847,49828.2608,50099.529211855566,50071.289163873786,48868.523706397544,50470.508,Model 1,test
Finland,FIN,Europe & Central Asia,2020,2021,53099.1351,50296.6688,50567.851853963504,50539.44697452364,49166.58735250541,51246.34,Model 1,test
Finland,FIN,Europe & Central Asia,2021,2022,50440.5602,54595.0812,54880.28223638808,54849.51416312543,54100.55333088581,53823.633,Model 1,test
Finland,FIN,Europe & Central Asia,2022,2023,52834.2917,51827.8881,52077.893755019344,52050.04372546604,48749.79887271635,50355.844,Model 1,test
Fiji,FJI,East Asia & Pacific,2018,2019,5842.0734,6326.189,6331.256388212075,6329.288359849837,6103.672045850168,6651.1406,Model 1,test
Fiji,FJI,East Asia & Pacific,2019,2020,4620.6457,6078.982,6084.446302489935,6082.545622624586,6013.808331670512,6533.6646,Model 1,test
Fiji,FJI,East Asia & Pacific,2020,2021,4536.7331,4830.2311,4836.084934065245,4834.60141544984,5244.151584403239,5332.693,Model 1,test
Fiji,FJI,East Asia & Pacific,2021,2022,5414.1209,4720.9766,4720.314665518405,4719.208723957094,4785.761976972186,4810.947,Model 1,test
Fiji,FJI,East Asia & Pacific,2022,2023,5926.2059,5644.3487,5650.6011764579125,5648.817518917225,5680.61387934062,5988.2446,Model 1,test
France,FRA,Europe & Central Asia,2018,2019,40408.2849,42712.2107,42835.89542347335,42828.9363793216,41558.092540607235,42065.258,Model 1,test
France,FRA,Europe & Central Asia,2019,2020,39169.8606,41707.0396,41833.57952878223,41826.59300348903,41668.317548099985,41166.832,Model 1,test
France,FRA,Europe & Central Asia,2020,2021,43725.1,40390.2698,40496.64383969223,40490.85613032715,39062.64135607691,38403.043,Model 1,test
France,FRA,Europe & Central Asia,2021,2022,40988.6396,45001.768,45116.80951458571,45110.09506073203,42011.49088140095,43357.24,Model 1,test
France,FRA,Europe & Central Asia,2022,2023,44700.1384,42220.9898,42327.33626176557,42321.39737066508,42110.01551889516,41568.086,Model 1,test
Gabon,GAB,Sub-Saharan Africa ,2018,2019,7441.1786,7879.5719,7874.454597318872,7873.142753982223,7592.211197971084,7934.8003,Model 1,test
Gabon,GAB,Sub-Saharan Africa ,2019,2020,6605.8035,7699.3892,7695.979867592565,7694.651546420044,7419.6484211801935,7858.461,Model 1,test
Gabon,GAB,Sub-Saharan Africa ,2020,2021,8181.4091,6847.0841,6843.895027138847,6842.814876830443,6759.449719904834,6828.1743,Model 1,test
Gabon,GAB,Sub-Saharan Africa ,2021,2022,8409.2074,8442.7396,8435.694921484856,8434.376994188158,7828.904303252403,8384.952,Model 1,test
Gabon,GAB,Sub-Saharan Africa ,2022,2023,7802.8243,8686.1696,8682.08624601339,8680.562115071192,8840.569770753034,9066.918,Model 1,test
United Kingdom,GBR,Europe & Central Asia,2018,2019,43158.7411,44864.1816,44947.49964493272,44942.344101341914,43102.975844582135,43819.94,Model 1,test
United Kingdom,GBR,Europe & Central Asia,2019,2020,40812.6795,44328.7082,44415.037993694685,44409.80966334619,42661.68841956613,43819.94,Model 1,test
United Kingdom,GBR,Europe & Central Asia,2020,2021,47691.3769,41861.0651,41916.531563296536,41913.18408507838,42637.654515742,42211.496,Model 1,test
United Kingdom,GBR,Europe & Central Asia,2021,2022,47057.0432,48797.5201,48860.43548394891,48855.93016605378,43801.66577686937,47255.07,Model 1,test
United Kingdom,GBR,Europe & Central Asia,2022,2023,49944.4702,48203.7382,48278.312763622926,48273.317990543655,44739.54905523275,46866.63,Model 1,test
Georgia,GEO,Europe & Central Asia,2018,2019,4741.2833,5093.4614,5114.573608555604,5112.935909299163,5230.03481100874,5378.7686,Model 1,test
Georgia,GEO,Europe & Central Asia,2019,2020,4300.857,5030.4872,5052.07498461196,5050.424173301081,5227.283226455798,5293.7676,Model 1,test
Georgia,GEO,Europe & Central Asia,2020,2021,5083.607,4565.028,4583.269469017859,4581.884374598276,4625.327937866298,4584.941,Model 1,test
Georgia,GEO,Europe & Central Asia,2021,2022,6729.8466,5352.8863,5366.018480318622,5364.74162049372,5098.708635349598,5193.15,Model 1,test
Georgia,GEO,Europe & Central Asia,2022,2023,8283.6696,7088.7933,7115.176049017575,7112.827236470183,7186.420442969106,7309.302,Model 1,test
Ghana,GHA,Sub-Saharan Africa ,2018,2019,2186.6582,2301.3198,2291.932777384307,2292.8428096692405,2466.9582821675813,2400.8586,Model 1,test
Ghana,GHA,Sub-Saharan Africa ,2019,2020,2195.4548,2294.1218,2285.2127055091687,2286.1021487701646,2423.318777892717,2420.7922,Model 1,test
Ghana,GHA,Sub-Saharan Africa ,2020,2021,2445.1866,2302.2668,2293.023693407243,2293.9357664592044,2437.820206734004,2438.0178,Model 1,test
Ghana,GHA,Sub-Saharan Africa ,2021,2022,2229.8912,2558.2583,2547.448548975408,2548.4693638459994,2392.1814432645797,2662.2239,Model 1,test
Ghana,GHA,Sub-Saharan Africa ,2022,2023,2383.9041,2342.8301,2334.740541749289,2335.6062345629084,2405.0067989889412,2346.0884,Model 1,test
Guinea,GIN,Sub-Saharan Africa ,2018,2019,1031.3415,984.783,979.809024824897,980.238671777634,977.7488633523244,936.6931,Model 1,test
Guinea,GIN,Sub-Saharan Africa ,2019,2020,1053.661,1086.878,1081.4293393612004,1081.8941116466035,1109.073352239967,1056.3309,Model 1,test
Guinea,GIN,Sub-Saharan Africa ,2020,2021,1244.9655,1109.787,1104.1275730488744,1104.6077676789023,1123.361724676662,1059.113,Model 1,test
Guinea,GIN,Sub-Saharan Africa ,2021,2022,1416.5961,1306.8181,1299.7889196844908,1300.3562876315957,1275.8064478213405,1257.8562,Model 1,test
Guinea,GIN,Sub-Saharan Africa ,2022,2023,1555.4938,1486.8119,1479.5332341213214,1480.1273566105924,1526.5453799608165,1450.0981,Model 1,test
"Gambia, The",GMB,Sub-Saharan Africa ,2018,2019,738.1868,750.1512,750.8833743998085,750.8689309607392,769.6706104523987,753.9012,Model 1,test
"Gambia, The",GMB,Sub-Saharan Africa ,2019,2020,720.3351,795.1449,796.0362739257736,796.0124897508961,793.9939436859609,778.0147,Model 1,test
"Gambia, The",GMB,Sub-Saharan Africa ,2020,2021,781.8909,776.2591,777.130630973533,777.110996806032,795.5634819868609,784.23456,Model 1,test
"Gambia, The",GMB,Sub-Saharan Africa ,2021,2022,836.2449,839.9741,840.4547984142581,840.4532801944413,813.056447074884,849.9117,Model 1,test
"Gambia, The",GMB,Sub-Saharan Africa ,2022,2023,883.0241,899.3093,900.3224033416863,900.2912005562347,933.4830099654218,895.9204,Model 1,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2018,2019,811.2164,863.7741,863.2589022128857,863.2815975169137,900.2672230298625,840.80457,Model 1,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2019,2020,846.9159,867.6264,867.3790447156265,867.3895374149138,870.0399311840046,840.5833,Model 1,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2020,2021,926.7809,903.1713,902.321716622457,902.3620062339414,917.3357099626262,878.6596,Model 1,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2021,2022,883.1991,987.2243,986.3349833448634,986.3709028082022,967.1580762222768,944.5913,Model 1,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2022,2023,988.0879,946.1888,946.6403898849026,946.6131445597036,994.0321384627518,943.09937,Model 1,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2018,2019,6804.1492,8263.6261,8231.996946037549,8231.684937517155,8141.060565414429,7732.083,Model 1,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2019,2020,5764.055,6970.5269,6947.278332248619,6946.972451460737,7034.830269606669,6706.3433,Model 1,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2020,2021,6945.6307,5922.6312,5903.587241684471,5903.3983246014595,6417.337763898281,5816.0464,Model 1,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2021,2022,7589.2996,7114.467,7090.755572478903,7090.466131938443,7177.055661088044,6771.452,Model 1,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2022,2023,6677.7934,7776.5287,7754.072338976438,7753.530542136292,7856.4962937085165,7537.5205,Model 1,test
Greece,GRC,Europe & Central Asia,2018,2019,19335.3602,20822.4858,20944.361102966548,20935.269015302412,21181.41756202592,20835.314,Model 1,test
Greece,GRC,Europe & Central Asia,2019,2020,17886.7332,20262.8527,20380.296346362313,20371.559611367175,20649.472474437993,19925.232,Model 1,test
Greece,GRC,Europe & Central Asia,2020,2021,20654.7002,18758.7288,18865.30997389452,18857.467940665527,18956.82040915924,19467.043,Model 1,test
Greece,GRC,Europe & Central Asia,2021,2022,20886.5243,21534.8172,21634.80063351411,21626.656619071167,21914.795156736807,21470.33,Model 1,test
Greece,GRC,Europe & Central Asia,2022,2023,23343.7104,21809.4201,21921.189011250917,21912.33737350023,21690.82458868395,22173.64,Model 1,test
Guatemala,GTM,Latin America & Caribbean ,2018,2019,4511.9984,4585.3232,4588.207929128213,4588.325977849997,4548.7078628801455,4372.6533,Model 1,test
Guatemala,GTM,Latin America & Caribbean ,2019,2020,4477.6179,4750.9046,4753.993365954501,4754.101859960916,4819.8369412641105,4502.181,Model 1,test
Guatemala,GTM,Latin America & Caribbean ,2020,2021,4912.6224,4696.1961,4693.8724231052265,4694.270597255476,4666.445716622851,4395.888,Model 1,test
Guatemala,GTM,Latin America & Caribbean ,2021,2022,5358.7016,5116.0993,5105.362645508918,5106.186824110277,5542.019113385777,4257.1357,Model 1,test
Guatemala,GTM,Latin America & Caribbean ,2022,2023,5758.3276,5616.2314,5616.384324398034,5616.62911194067,5856.703910260429,4531.693,Model 1,test
Guyana,GUY,Latin America & Caribbean ,2018,2019,6405.8244,6318.6294,6333.012684448901,6330.465772731074,6314.01311650295,6746.4165,Model 1,test
Guyana,GUY,Latin America & Caribbean ,2019,2020,6775.7094,6687.8139,6703.341444784954,6700.607477518096,6596.585175812808,6922.7437,Model 1,test
Guyana,GUY,Latin America & Caribbean ,2020,2021,9860.8701,7043.2028,7052.597372661724,7050.0468296391655,7357.521855158528,7331.195,Model 1,test
Guyana,GUY,Latin America & Caribbean ,2021,2022,17913.4928,10086.6848,10070.444528064518,10068.00722769921,10833.321623325946,9870.988,Model 1,test
Guyana,GUY,Latin America & Caribbean ,2022,2023,20473.7002,18347.508,18370.109991038607,18361.92605863408,18279.446471357925,19443.424,Model 1,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2018,2019,48359.0012,50338.0088,50691.70691902896,50660.50144968417,47207.28670861051,48331.605,Model 1,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2019,2020,46109.23,50191.0083,50553.34583968511,50521.77612206746,46961.33313705767,48331.605,Model 1,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2020,2021,49770.5642,47942.8975,48304.08563118131,48273.330925026276,47476.79240135635,46780.668,Model 1,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2021,2022,48825.8442,51674.0542,52058.97233592836,52025.63520083138,46511.98241910693,48897.03,Model 1,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2022,2023,50562.3633,50483.0185,50796.31231047939,50767.10107287203,47957.663834244384,48897.03,Model 1,test
Honduras,HND,Latin America & Caribbean ,2018,2019,2502.3274,2632.2744,2639.08235628372,2638.874924197115,2717.905984058956,2711.6887,Model 1,test
Honduras,HND,Latin America & Caribbean ,2019,2020,2307.6149,2672.4128,2679.421930911803,2679.207379817962,2768.770836467263,2764.182,Model 1,test
Honduras,HND,Latin America & Caribbean ,2020,2021,2735.1475,2460.9267,2465.5207016557497,2465.443486870686,2414.3841956314764,2440.0532,Model 1,test
Honduras,HND,Latin America & Caribbean ,2021,2022,3003.29,2896.9175,2898.768502677498,2898.8221808991425,2920.872853052228,2738.0295,Model 1,test
Honduras,HND,Latin America & Caribbean ,2022,2023,3227.4576,3199.774,3208.3208869117816,3208.0177783832773,3381.8221122797586,3284.3367,Model 1,test
Croatia,HRV,Europe & Central Asia,2018,2019,15563.5987,16155.5089,16234.604253005258,16227.10970144782,15498.478524703767,15759.766,Model 1,test
Croatia,HRV,Europe & Central Asia,2019,2020,14807.5609,16273.5128,16356.626528630524,16348.869329768631,15588.52470948443,15929.319,Model 1,test
Croatia,HRV,Europe & Central Asia,2020,2021,17788.7866,15472.6252,15545.629555312926,15538.629361088098,15391.084399134725,15704.868,Model 1,test
Croatia,HRV,Europe & Central Asia,2021,2022,18465.5414,18468.5556,18536.620414942056,18528.933533520463,18987.782786482512,19525.35,Model 1,test
Croatia,HRV,Europe & Central Asia,2022,2023,22184.2279,19210.5074,19295.466476983485,19286.646232425115,19092.03985596545,19412.205,Model 1,test
Haiti,HTI,Latin America & Caribbean ,2018,2019,1352.172,1583.4255,1579.971137107122,1580.3327053798637,1586.1217612240991,1592.7723,Model 1,test
Haiti,HTI,Latin America & Caribbean ,2019,2020,1290.3254,1434.656,1431.9765434789254,1432.2961850938002,1474.952492379003,1419.3978,Model 1,test
Haiti,HTI,Latin America & Caribbean ,2020,2021,1841.3319,1368.4728,1365.4789469877212,1365.8143322798376,1341.6760151029926,1325.913,Model 1,test
Haiti,HTI,Latin America & Caribbean ,2021,2022,1760.6264,1933.134,1926.2669746680608,1926.8159523204915,1711.872024236132,1551.8074,Model 1,test
Haiti,HTI,Latin America & Caribbean ,2022,2023,1705.7581,1856.1037,1851.299236452301,1851.7432444474723,1790.8484539717983,1788.1936,Model 1,test
Hungary,HUN,Europe & Central Asia,2018,2019,17012.8599,17223.2626,17263.7479306796,17259.51109434622,17917.082509996602,17106.982,Model 1,test
Hungary,HUN,Europe & Central Asia,2019,2020,16386.9309,17648.4057,17692.301809353005,17687.79147729242,18218.52344475782,18006.596,Model 1,test
Hungary,HUN,Europe & Central Asia,2020,2021,19030.6281,16974.966,17007.80693540961,17004.016009545994,17748.002619703268,17456.986,Model 1,test
Hungary,HUN,Europe & Central Asia,2021,2022,18428.0288,19588.4673,19603.719608781805,19600.249288565272,18813.717040873355,18163.58,Model 1,test
Hungary,HUN,Europe & Central Asia,2022,2023,22230.6278,19064.4103,19103.76522040739,19099.155071564935,19703.030063998245,18892.754,Model 1,test
Indonesia,IDN,East Asia & Pacific,2018,2019,4106.9486,4044.8077,4029.620723993634,4031.8322427663143,4037.4184979880065,4079.2415,Model 1,test
Indonesia,IDN,East Asia & Pacific,2019,2020,3853.7029,4299.8176,4283.98869378802,4286.302632393328,4270.558647677804,4339.1675,Model 1,test
Indonesia,IDN,East Asia & Pacific,2020,2021,4287.1731,4024.8389,4006.1926599125018,4008.5839116803254,3714.632326573737,4076.142,Model 1,test
Indonesia,IDN,East Asia & Pacific,2021,2022,4730.8348,4452.8766,4427.335695537409,4430.193838497646,4683.239465160176,4537.8516,Model 1,test
Indonesia,IDN,East Asia & Pacific,2022,2023,4876.3077,4945.3972,4927.878545822515,4930.450682685224,5261.431830725646,5283.3477,Model 1,test
India,IND,South Asia,2018,2019,2041.4286,2084.8188,2075.27713000464,2076.98085436068,2018.635853733667,2066.2458,Model 1,test
India,IND,South Asia,2019,2020,1907.0425,2164.5686,2154.991443240837,2156.7380967906256,2232.506264000425,2179.909,Model 1,test
India,IND,South Asia,2020,2021,2239.6138,2021.963,2012.3978968523832,2014.0761487536183,2047.4096538716692,2050.2327,Model 1,test
India,IND,South Asia,2021,2022,2347.4483,2350.1952,2333.87809258619,2336.0627294408523,2546.2260726090763,2374.7974,Model 1,test
India,IND,South Asia,2022,2023,2530.1203,2487.5822,2477.5539579426927,2479.4850383145936,2614.291597028545,2582.236,Model 1,test
Ireland,IRL,Europe & Central Asia,2018,2019,81827.6689,82448.135,82855.21474844383,82805.70232727611,86061.6595998739,84383.91,Model 1,test
Ireland,IRL,Europe & Central Asia,2019,2020,86514.0706,83570.1001,84007.817283655,83956.34285096041,85897.24761064585,85423.72,Model 1,test
Ireland,IRL,Europe & Central Asia,2020,2021,103783.4463,88200.528,88638.33742845034,88584.93887131485,87195.65555019543,85192.83,Model 1,test
Ireland,IRL,Europe & Central Asia,2021,2022,105190.686,105357.5154,105833.49005322569,105770.53395353106,97568.96826059656,92796.37,Model 1,test
